group,function,value,sample_time_nanos,iteration_count
Tokenization,Nom5FoldIterator,,586565.0,506
Tokenization,Nom5FoldIterator,,687614.0,507
Tokenization,Nom5FoldIterator,,564565.0,508
Tokenization,Nom5FoldIterator,,565127.0,509
Tokenization,Nom5FoldIterator,,566344.0,510
Tokenization,Nom5FoldIterator,,566940.0,511
Tokenization,Nom5FoldIterator,,571136.0,512
Tokenization,Nom5FoldIterator,,572364.0,513
Tokenization,Nom5FoldIterator,,570523.0,514
Tokenization,Nom5FoldIterator,,570894.0,515
Tokenization,Nom5FoldIterator,,572032.0,516
Tokenization,Nom5FoldIterator,,573271.0,517
Tokenization,Nom5FoldIterator,,609733.0,518
Tokenization,Nom5FoldIterator,,575913.0,519
Tokenization,Nom5FoldIterator,,582218.0,520
Tokenization,Nom5FoldIterator,,582713.0,521
Tokenization,Nom5FoldIterator,,638239.0,522
Tokenization,Nom5FoldIterator,,580461.0,523
Tokenization,Nom5FoldIterator,,581168.0,524
Tokenization,Nom5FoldIterator,,581967.0,525
Tokenization,Nom5FoldIterator,,596275.0,526
Tokenization,Nom5FoldIterator,,601459.0,527
Tokenization,Nom5FoldIterator,,612211.0,528
Tokenization,Nom5FoldIterator,,595390.0,529
Tokenization,Nom5FoldIterator,,660957.0,530
Tokenization,Nom5FoldIterator,,611208.0,531
Tokenization,Nom5FoldIterator,,602898.0,532
Tokenization,Nom5FoldIterator,,592533.0,533
Tokenization,Nom5FoldIterator,,612035.0,534
Tokenization,Nom5FoldIterator,,689946.0,535
Tokenization,Nom5FoldIterator,,597490.0,536
Tokenization,Nom5FoldIterator,,594669.0,537
Tokenization,Nom5FoldIterator,,596799.0,538
Tokenization,Nom5FoldIterator,,597262.0,539
Tokenization,Nom5FoldIterator,,598284.0,540
Tokenization,Nom5FoldIterator,,599081.0,541
Tokenization,Nom5FoldIterator,,656004.0,542
Tokenization,Nom5FoldIterator,,643243.0,543
Tokenization,Nom5FoldIterator,,604047.0,544
Tokenization,Nom5FoldIterator,,603903.0,545
Tokenization,Nom5FoldIterator,,622918.0,546
Tokenization,Nom5FoldIterator,,608221.0,547
Tokenization,Nom5FoldIterator,,611748.0,548
Tokenization,Nom5FoldIterator,,609635.0,549
Tokenization,Nom5FoldIterator,,665549.0,550
Tokenization,Nom5FoldIterator,,619231.0,551
Tokenization,Nom5FoldIterator,,613583.0,552
Tokenization,Nom5FoldIterator,,640815.0,553
Tokenization,Nom5FoldIterator,,618255.0,554
Tokenization,Nom5FoldIterator,,676135.0,555
