group,function,value,sample_time_nanos,iteration_count
Tokenization,SingleIterator,,159586.0,525
Tokenization,SingleIterator,,159638.0,526
Tokenization,SingleIterator,,205516.0,527
Tokenization,SingleIterator,,298630.0,528
Tokenization,SingleIterator,,162569.0,529
Tokenization,SingleIterator,,162202.0,530
Tokenization,SingleIterator,,168782.0,531
Tokenization,SingleIterator,,161134.0,532
Tokenization,SingleIterator,,160967.0,533
Tokenization,SingleIterator,,163029.0,534
Tokenization,SingleIterator,,161996.0,535
Tokenization,SingleIterator,,161947.0,536
Tokenization,SingleIterator,,162534.0,537
Tokenization,SingleIterator,,162760.0,538
Tokenization,SingleIterator,,163841.0,539
Tokenization,SingleIterator,,164080.0,540
Tokenization,SingleIterator,,164335.0,541
Tokenization,SingleIterator,,164034.0,542
Tokenization,SingleIterator,,165049.0,543
Tokenization,SingleIterator,,163613.0,544
Tokenization,SingleIterator,,164476.0,545
Tokenization,SingleIterator,,165079.0,546
Tokenization,SingleIterator,,166582.0,547
Tokenization,SingleIterator,,165039.0,548
Tokenization,SingleIterator,,172377.0,549
Tokenization,SingleIterator,,170652.0,550
Tokenization,SingleIterator,,175284.0,551
Tokenization,SingleIterator,,181731.0,552
Tokenization,SingleIterator,,180160.0,553
Tokenization,SingleIterator,,188560.0,554
Tokenization,SingleIterator,,190261.0,555
Tokenization,SingleIterator,,179305.0,556
Tokenization,SingleIterator,,172497.0,557
Tokenization,SingleIterator,,168794.0,558
Tokenization,SingleIterator,,168629.0,559
Tokenization,SingleIterator,,168660.0,560
Tokenization,SingleIterator,,170367.0,561
Tokenization,SingleIterator,,170426.0,562
Tokenization,SingleIterator,,170796.0,563
Tokenization,SingleIterator,,170060.0,564
Tokenization,SingleIterator,,171978.0,565
Tokenization,SingleIterator,,171456.0,566
Tokenization,SingleIterator,,171598.0,567
Tokenization,SingleIterator,,172055.0,568
Tokenization,SingleIterator,,172299.0,569
Tokenization,SingleIterator,,174388.0,570
Tokenization,SingleIterator,,173388.0,571
Tokenization,SingleIterator,,174001.0,572
Tokenization,SingleIterator,,173227.0,573
Tokenization,SingleIterator,,173237.0,574
Tokenization,SingleIterator,,173773.0,575
Tokenization,SingleIterator,,175676.0,576
Tokenization,SingleIterator,,210458.0,577
Tokenization,SingleIterator,,244889.0,578
Tokenization,SingleIterator,,230838.0,579
Tokenization,SingleIterator,,229349.0,580
Tokenization,SingleIterator,,230341.0,581
Tokenization,SingleIterator,,230924.0,582
Tokenization,SingleIterator,,231670.0,583
Tokenization,SingleIterator,,230790.0,584
Tokenization,SingleIterator,,230401.0,585
Tokenization,SingleIterator,,231074.0,586
Tokenization,SingleIterator,,233720.0,587
Tokenization,SingleIterator,,232631.0,588
Tokenization,SingleIterator,,233929.0,589
Tokenization,SingleIterator,,232641.0,590
Tokenization,SingleIterator,,234767.0,591
Tokenization,SingleIterator,,181297.0,592
Tokenization,SingleIterator,,178899.0,593
Tokenization,SingleIterator,,179264.0,594
Tokenization,SingleIterator,,282619.0,595
Tokenization,SingleIterator,,222997.0,596
Tokenization,SingleIterator,,183069.0,597
Tokenization,SingleIterator,,186064.0,598
Tokenization,SingleIterator,,181489.0,599
Tokenization,SingleIterator,,181819.0,600
Tokenization,SingleIterator,,181522.0,601
Tokenization,SingleIterator,,181276.0,602
Tokenization,SingleIterator,,180966.0,603
Tokenization,SingleIterator,,181836.0,604
Tokenization,SingleIterator,,185162.0,605
Tokenization,SingleIterator,,183978.0,606
Tokenization,SingleIterator,,184146.0,607
Tokenization,SingleIterator,,186846.0,608
Tokenization,SingleIterator,,185648.0,609
Tokenization,SingleIterator,,188075.0,610
Tokenization,SingleIterator,,187419.0,611
Tokenization,SingleIterator,,186845.0,612
Tokenization,SingleIterator,,193872.0,613
Tokenization,SingleIterator,,225155.0,614
Tokenization,SingleIterator,,188022.0,615
Tokenization,SingleIterator,,186252.0,616
Tokenization,SingleIterator,,182880.0,617
Tokenization,SingleIterator,,187829.0,618
Tokenization,SingleIterator,,193452.0,619
Tokenization,SingleIterator,,188912.0,620
Tokenization,SingleIterator,,196038.0,621
Tokenization,SingleIterator,,188861.0,622
Tokenization,SingleIterator,,188037.0,623
Tokenization,SingleIterator,,188856.0,624
Tokenization,SingleIterator,,195639.0,625
Tokenization,SingleIterator,,193970.0,626
Tokenization,SingleIterator,,190248.0,627
Tokenization,SingleIterator,,217061.0,628
Tokenization,SingleIterator,,261167.0,629
Tokenization,SingleIterator,,193699.0,630
Tokenization,SingleIterator,,191775.0,631
Tokenization,SingleIterator,,190230.0,632
Tokenization,SingleIterator,,192462.0,633
Tokenization,SingleIterator,,191459.0,634
Tokenization,SingleIterator,,193281.0,635
Tokenization,SingleIterator,,192818.0,636
Tokenization,SingleIterator,,193258.0,637
Tokenization,SingleIterator,,191042.0,638
Tokenization,SingleIterator,,192436.0,639
Tokenization,SingleIterator,,192834.0,640
Tokenization,SingleIterator,,204869.0,641
Tokenization,SingleIterator,,271915.0,642
Tokenization,SingleIterator,,257891.0,643
Tokenization,SingleIterator,,265359.0,644
Tokenization,SingleIterator,,258853.0,645
Tokenization,SingleIterator,,262134.0,646
Tokenization,SingleIterator,,270591.0,647
Tokenization,SingleIterator,,321758.0,648
Tokenization,SingleIterator,,288220.0,649
Tokenization,SingleIterator,,264579.0,650
Tokenization,SingleIterator,,262288.0,651
Tokenization,SingleIterator,,267563.0,652
Tokenization,SingleIterator,,263461.0,653
Tokenization,SingleIterator,,266639.0,654
Tokenization,SingleIterator,,264518.0,655
Tokenization,SingleIterator,,280325.0,656
Tokenization,SingleIterator,,269064.0,657
Tokenization,SingleIterator,,263819.0,658
Tokenization,SingleIterator,,265826.0,659
Tokenization,SingleIterator,,286194.0,660
Tokenization,SingleIterator,,290739.0,661
