group,function,value,sample_time_nanos,iteration_count
Tokenization,Nom3VecIterator,,428082.0,339
Tokenization,Nom3VecIterator,,428967.0,340
Tokenization,Nom3VecIterator,,515907.0,341
Tokenization,Nom3VecIterator,,597265.0,342
Tokenization,Nom3VecIterator,,437346.0,343
Tokenization,Nom3VecIterator,,430631.0,344
Tokenization,Nom3VecIterator,,431503.0,345
Tokenization,Nom3VecIterator,,433854.0,346
Tokenization,Nom3VecIterator,,432759.0,347
Tokenization,Nom3VecIterator,,434237.0,348
Tokenization,Nom3VecIterator,,435075.0,349
Tokenization,Nom3VecIterator,,455051.0,350
Tokenization,Nom3VecIterator,,498044.0,351
Tokenization,Nom3VecIterator,,445062.0,352
Tokenization,Nom3VecIterator,,444484.0,353
Tokenization,Nom3VecIterator,,444613.0,354
Tokenization,Nom3VecIterator,,446737.0,355
Tokenization,Nom3VecIterator,,595827.0,356
Tokenization,Nom3VecIterator,,562558.0,357
Tokenization,Nom3VecIterator,,452517.0,358
Tokenization,Nom3VecIterator,,449398.0,359
Tokenization,Nom3VecIterator,,456490.0,360
Tokenization,Nom3VecIterator,,541763.0,361
Tokenization,Nom3VecIterator,,551932.0,362
Tokenization,Nom3VecIterator,,456701.0,363
Tokenization,Nom3VecIterator,,470958.0,364
Tokenization,Nom3VecIterator,,489326.0,365
Tokenization,Nom3VecIterator,,467456.0,366
Tokenization,Nom3VecIterator,,459911.0,367
Tokenization,Nom3VecIterator,,651925.0,368
Tokenization,Nom3VecIterator,,466915.0,369
Tokenization,Nom3VecIterator,,468866.0,370
Tokenization,Nom3VecIterator,,654456.0,371
Tokenization,Nom3VecIterator,,480053.0,372
Tokenization,Nom3VecIterator,,572017.0,373
Tokenization,Nom3VecIterator,,481767.0,374
Tokenization,Nom3VecIterator,,467827.0,375
Tokenization,Nom3VecIterator,,490527.0,376
Tokenization,Nom3VecIterator,,476320.0,377
Tokenization,Nom3VecIterator,,474588.0,378
Tokenization,Nom3VecIterator,,474432.0,379
Tokenization,Nom3VecIterator,,487160.0,380
Tokenization,Nom3VecIterator,,475449.0,381
Tokenization,Nom3VecIterator,,479566.0,382
Tokenization,Nom3VecIterator,,479758.0,383
Tokenization,Nom3VecIterator,,479296.0,384
Tokenization,Nom3VecIterator,,488093.0,385
Tokenization,Nom3VecIterator,,528542.0,386
Tokenization,Nom3VecIterator,,484849.0,387
Tokenization,Nom3VecIterator,,488332.0,388
Tokenization,Nom3VecIterator,,485254.0,389
Tokenization,Nom3VecIterator,,485097.0,390
Tokenization,Nom3VecIterator,,491072.0,391
Tokenization,Nom3VecIterator,,541282.0,392
Tokenization,Nom3VecIterator,,489211.0,393
Tokenization,Nom3VecIterator,,491507.0,394
Tokenization,Nom3VecIterator,,491926.0,395
Tokenization,Nom3VecIterator,,491672.0,396
Tokenization,Nom3VecIterator,,495298.0,397
Tokenization,Nom3VecIterator,,500611.0,398
Tokenization,Nom3VecIterator,,673896.0,399
Tokenization,Nom3VecIterator,,502937.0,400
Tokenization,Nom3VecIterator,,537933.0,401
Tokenization,Nom3VecIterator,,550926.0,402
Tokenization,Nom3VecIterator,,572168.0,403
Tokenization,Nom3VecIterator,,633178.0,404
Tokenization,Nom3VecIterator,,534887.0,405
Tokenization,Nom3VecIterator,,525353.0,406
Tokenization,Nom3VecIterator,,537428.0,407
Tokenization,Nom3VecIterator,,527927.0,408
Tokenization,Nom3VecIterator,,532481.0,409
Tokenization,Nom3VecIterator,,516415.0,410
Tokenization,Nom3VecIterator,,514400.0,411
Tokenization,Nom3VecIterator,,514007.0,412
Tokenization,Nom3VecIterator,,512916.0,413
Tokenization,Nom3VecIterator,,517658.0,414
Tokenization,Nom3VecIterator,,516446.0,415
Tokenization,Nom3VecIterator,,516783.0,416
Tokenization,Nom3VecIterator,,519914.0,417
Tokenization,Nom3VecIterator,,524435.0,418
Tokenization,Nom3VecIterator,,528778.0,419
Tokenization,Nom3VecIterator,,521891.0,420
Tokenization,Nom3VecIterator,,523217.0,421
Tokenization,Nom3VecIterator,,523268.0,422
Tokenization,Nom3VecIterator,,525475.0,423
Tokenization,Nom3VecIterator,,736006.0,424
Tokenization,Nom3VecIterator,,536676.0,425
Tokenization,Nom3VecIterator,,543081.0,426
Tokenization,Nom3VecIterator,,536913.0,427
Tokenization,Nom3VecIterator,,636502.0,428
Tokenization,Nom3VecIterator,,547330.0,429
Tokenization,Nom3VecIterator,,536980.0,430
Tokenization,Nom3VecIterator,,540602.0,431
Tokenization,Nom3VecIterator,,545568.0,432
Tokenization,Nom3VecIterator,,544305.0,433
Tokenization,Nom3VecIterator,,692260.0,434
Tokenization,Nom3VecIterator,,804676.0,435
Tokenization,Nom3VecIterator,,566949.0,436
Tokenization,Nom3VecIterator,,824995.0,437
Tokenization,Nom3VecIterator,,584685.0,438
Tokenization,Nom3VecIterator,,565794.0,439
Tokenization,Nom3VecIterator,,553727.0,440
Tokenization,Nom3VecIterator,,677941.0,441
Tokenization,Nom3VecIterator,,556919.0,442
Tokenization,Nom3VecIterator,,556019.0,443
Tokenization,Nom3VecIterator,,610168.0,444
Tokenization,Nom3VecIterator,,594474.0,445
Tokenization,Nom3VecIterator,,651084.0,446
Tokenization,Nom3VecIterator,,559973.0,447
Tokenization,Nom3VecIterator,,577696.0,448
Tokenization,Nom3VecIterator,,559180.0,449
Tokenization,Nom3VecIterator,,562728.0,450
Tokenization,Nom3VecIterator,,564338.0,451
Tokenization,Nom3VecIterator,,577273.0,452
Tokenization,Nom3VecIterator,,771887.0,453
Tokenization,Nom3VecIterator,,571878.0,454
Tokenization,Nom3VecIterator,,604199.0,455
Tokenization,Nom3VecIterator,,629624.0,456
Tokenization,Nom3VecIterator,,879321.0,457
Tokenization,Nom3VecIterator,,587111.0,458
Tokenization,Nom3VecIterator,,694313.0,459
Tokenization,Nom3VecIterator,,675466.0,460
Tokenization,Nom3VecIterator,,685385.0,461
Tokenization,Nom3VecIterator,,583339.0,462
Tokenization,Nom3VecIterator,,579013.0,463
Tokenization,Nom3VecIterator,,579389.0,464
Tokenization,Nom3VecIterator,,580674.0,465
Tokenization,Nom3VecIterator,,588533.0,466
Tokenization,Nom3VecIterator,,582162.0,467
Tokenization,Nom3VecIterator,,584823.0,468
Tokenization,Nom3VecIterator,,586440.0,469
Tokenization,Nom3VecIterator,,586217.0,470
Tokenization,Nom3VecIterator,,675308.0,471
Tokenization,Nom3VecIterator,,735837.0,472
Tokenization,Nom3VecIterator,,635977.0,473
Tokenization,Nom3VecIterator,,592664.0,474
Tokenization,Nom3VecIterator,,589004.0,475
Tokenization,Nom3VecIterator,,591243.0,476
Tokenization,Nom3VecIterator,,591826.0,477
Tokenization,Nom3VecIterator,,617234.0,478
Tokenization,Nom3VecIterator,,606637.0,479
Tokenization,Nom3VecIterator,,633611.0,480
Tokenization,Nom3VecIterator,,603228.0,481
Tokenization,Nom3VecIterator,,599084.0,482
Tokenization,Nom3VecIterator,,722288.0,483
Tokenization,Nom3VecIterator,,675302.0,484
Tokenization,Nom3VecIterator,,613749.0,485
Tokenization,Nom3VecIterator,,609611.0,486
Tokenization,Nom3VecIterator,,724423.0,487
Tokenization,Nom3VecIterator,,722620.0,488
